snapshot_id,date,slot,source_type,product_name,canonical_product_name,target_top20_next_1d,target_top20_next_3d,target_top20_next_7d,target_rank_50_next_3d,target_rank_50_next_7d,target_search_up_next_3d,target_click_up_next_3d,target_search_up_next_7d,target_click_up_next_7d,target_interest_confirmed_next_3d,target_priority_success_next_7d,label_status_1d,label_status_3d,label_status_7d,label_status,label_created_at
2026-05-20|pm|rising|명가삼대떡집,2026-05-20,pm,rising,명가삼대떡집,명가삼대떡집,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|베르베린,2026-05-20,pm,rising,베르베린,베르베린,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|라면,2026-05-20,pm,rising,라면,라면,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|곤약젤리,2026-05-20,pm,rising,곤약젤리,곤약젤리,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|이클립스,2026-05-20,pm,rising,이클립스,이클립스,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|레드와인비니거,2026-05-20,pm,rising,레드와인비니거,레드와인비니거,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|루테인지아잔틴,2026-05-20,pm,rising,루테인지아잔틴,루테인지아잔틴,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|순수한둠비,2026-05-20,pm,rising,순수한둠비,순수한둠비,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|고래사어묵,2026-05-20,pm,rising,고래사어묵,고래사어묵,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|pm쥬스,2026-05-20,pm,rising,pm쥬스,pm쥬스,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|답례품,2026-05-20,pm,rising,답례품,답례품,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|코피코커피사탕,2026-05-20,pm,rising,코피코커피사탕,코피코커피사탕,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-20|pm|rising|텐텐,2026-05-20,pm,rising,텐텐,텐텐,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|체리,2026-05-21,pm,rising,체리,체리,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|고추장,2026-05-21,pm,rising,고추장,고추장,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|암꽃게,2026-05-21,pm,rising,암꽃게,암꽃게,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|버터떡,2026-05-21,pm,rising,버터떡,버터떡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|토마토,2026-05-21,pm,rising,토마토,토마토,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|수향미10kg,2026-05-21,pm,rising,수향미10kg,수향미10kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|삼겹살,2026-05-21,pm,rising,삼겹살,삼겹살,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|la갈비,2026-05-21,pm,rising,la갈비,la갈비,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|전복,2026-05-21,pm,rising,전복,전복,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|두리안,2026-05-21,pm,rising,두리안,두리안,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|초당옥수수,2026-05-21,pm,rising,초당옥수수,초당옥수수,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|갑오징어,2026-05-21,pm,rising,갑오징어,갑오징어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|자두,2026-05-21,pm,rising,자두,자두,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|병아리콩,2026-05-21,pm,rising,병아리콩,병아리콩,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|당근,2026-05-21,pm,rising,당근,당근,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|구운계란,2026-05-21,pm,rising,구운계란,구운계란,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|산딸기,2026-05-21,pm,rising,산딸기,산딸기,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|두쫀쿠,2026-05-21,pm,rising,두쫀쿠,두바이쫀득쿠키,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|복숭아,2026-05-21,pm,rising,복숭아,복숭아,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|떡,2026-05-21,pm,rising,떡,떡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|양배추즙,2026-05-21,pm,rising,양배추즙,양배추즙,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|궁채,2026-05-21,pm,rising,궁채,궁채,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|고구마,2026-05-21,pm,rising,고구마,고구마,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|곱창김,2026-05-21,pm,rising,곱창김,곱창김,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|장어,2026-05-21,pm,rising,장어,장어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|민물장어,2026-05-21,pm,rising,민물장어,민물장어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|수향미,2026-05-21,pm,rising,수향미,수향미,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|망고,2026-05-21,pm,rising,망고,망고,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|육회,2026-05-21,pm,rising,육회,육회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|오이,2026-05-21,pm,rising,오이,오이,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|감자,2026-05-21,pm,rising,감자,감자,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|호두,2026-05-21,pm,rising,호두,호두,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|그릭요거트,2026-05-21,pm,rising,그릭요거트,그릭요거트,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|꽃보다오징어,2026-05-21,pm,rising,꽃보다오징어,꽃보다오징어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|간장게장,2026-05-21,pm,rising,간장게장,간장게장,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|닭다리살,2026-05-21,pm,rising,닭다리살,닭다리살,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|레몬즙,2026-05-21,pm,rising,레몬즙,레몬즙,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|땅콩버터,2026-05-21,pm,rising,땅콩버터,땅콩버터,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|오렌지,2026-05-21,pm,rising,오렌지,오렌지,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|미숫가루,2026-05-21,pm,rising,미숫가루,미숫가루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|누룽지,2026-05-21,pm,rising,누룽지,누룽지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|올리브오일,2026-05-21,pm,rising,올리브오일,올리브오일,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|문어,2026-05-21,pm,rising,문어,문어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|참기름,2026-05-21,pm,rising,참기름,참기름,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|마누카꿀,2026-05-21,pm,rising,마누카꿀,마누카꿀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|냉동블루베리,2026-05-21,pm,rising,냉동블루베리,냉동블루베리,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|버터,2026-05-21,pm,rising,버터,버터,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|완두콩,2026-05-21,pm,rising,완두콩,완두콩,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|견과류,2026-05-21,pm,rising,견과류,견과류,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|양파,2026-05-21,pm,rising,양파,양파,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|반건조오징어,2026-05-21,pm,rising,반건조오징어,반건조오징어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|가리비,2026-05-21,pm,rising,가리비,가리비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|김치,2026-05-21,pm,rising,김치,김치,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|앵커버터,2026-05-21,pm,rising,앵커버터,앵커버터,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|들기름,2026-05-21,pm,rising,들기름,들기름,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|명이나물,2026-05-21,pm,rising,명이나물,명이나물,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|쥐포,2026-05-21,pm,rising,쥐포,쥐포,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|쌀,2026-05-21,pm,rising,쌀,쌀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|단백질바,2026-05-21,pm,rising,단백질바,단백질바,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|유기농레몬즙,2026-05-21,pm,rising,유기농레몬즙,유기농레몬즙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|매실청,2026-05-21,pm,rising,매실청,매실청,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|옥수수,2026-05-21,pm,rising,옥수수,옥수수,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|진미채,2026-05-21,pm,rising,진미채,진미채,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|열무김치,2026-05-21,pm,rising,열무김치,열무김치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|아몬든,2026-05-21,pm,rising,아몬든,아몬든,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|신비복숭아,2026-05-21,pm,rising,신비복숭아,신비복숭아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|마카다미아,2026-05-21,pm,rising,마카다미아,마카다미아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|냉면육수,2026-05-21,pm,rising,냉면육수,냉면육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|콩국물,2026-05-21,pm,rising,콩국물,콩국물,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|오징어,2026-05-21,pm,rising,오징어,오징어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|모짜렐라치즈,2026-05-21,pm,rising,모짜렐라치즈,모짜렐라치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|알룰로스,2026-05-21,pm,rising,알룰로스,알룰로스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|고등어,2026-05-21,pm,rising,고등어,고등어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|마른오징어,2026-05-21,pm,rising,마른오징어,마른오징어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|시오콘부,2026-05-21,pm,rising,시오콘부,시오콘부,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|황태채,2026-05-21,pm,rising,황태채,황태채,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|바지락,2026-05-21,pm,rising,바지락,바지락,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|육포,2026-05-21,pm,rising,육포,육포,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|무알콜맥주,2026-05-21,pm,rising,무알콜맥주,무알콜맥주,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|밀키트,2026-05-21,pm,rising,밀키트,밀키트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|딸기,2026-05-21,pm,rising,딸기,딸기,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|방울토마토,2026-05-21,pm,rising,방울토마토,방울토마토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|오트밀,2026-05-21,pm,rising,오트밀,오트밀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|냉면,2026-05-21,pm,rising,냉면,냉면,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|대게,2026-05-21,pm,rising,대게,대게,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|과자,2026-05-21,pm,rising,과자,과자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|샤인머스켓,2026-05-21,pm,rising,샤인머스켓,샤인머스켓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|멜론,2026-05-21,pm,rising,멜론,멜론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|푸룬,2026-05-21,pm,rising,푸룬,푸룬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|새우젓,2026-05-21,pm,rising,새우젓,새우젓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|참소라,2026-05-21,pm,rising,참소라,참소라,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|죽순,2026-05-21,pm,rising,죽순,죽순,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|스테이크,2026-05-21,pm,rising,스테이크,스테이크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|양꼬치,2026-05-21,pm,rising,양꼬치,양꼬치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|햇마늘,2026-05-21,pm,rising,햇마늘,햇마늘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|메밀국수,2026-05-21,pm,rising,메밀국수,메밀국수,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|새조개,2026-05-21,pm,rising,새조개,새조개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|신동진경기아끼바레쌀,2026-05-21,pm,rising,신동진경기아끼바레쌀,신동진경기아끼바레쌀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|토마토즙,2026-05-21,pm,rising,토마토즙,토마토즙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|꿀,2026-05-21,pm,rising,꿀,꿀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|홍어,2026-05-21,pm,rising,홍어,홍어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|햇감자,2026-05-21,pm,rising,햇감자,햇감자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|망고스틴,2026-05-21,pm,rising,망고스틴,망고스틴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|아보카도,2026-05-21,pm,rising,아보카도,아보카도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|캠핑음식,2026-05-21,pm,rising,캠핑음식,캠핑음식,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|갈비탕,2026-05-21,pm,rising,갈비탕,갈비탕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:18
2026-05-21|pm|rising|킹크랩,2026-05-21,pm,rising,킹크랩,킹크랩,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:19
2026-05-21|pm|rising|뉴케어구수한맛,2026-05-21,pm,rising,뉴케어구수한맛,뉴케어구수한맛,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:19
2026-05-21|pm|rising|찹쌀누룽지과자,2026-05-21,pm,rising,찹쌀누룽지과자,찹쌀누룽지과자,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:19
2026-05-21|pm|rising|루테인,2026-05-21,pm,rising,루테인,루테인,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:19
2026-05-21|pm|rising|카무트효소,2026-05-21,pm,rising,카무트효소,카무트효소,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:19
2026-05-21|pm|rising|포켓몬빵,2026-05-21,pm,rising,포켓몬빵,포켓몬빵,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,ready,ready,ready,ready,2026-06-10 12:07:19
